id.only,url,author,title,year,multiple_grad_year,degree_level,degree_name,downloads
67103,http://hdl.handle.net/1957/59843,"Coyne, Christine",Before There Were Bridges,2017,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,6
67095,http://hdl.handle.net/1957/59849,"Priebe, Jim E.",Silvicultural Treatment Impacts on Understory Trees and 20-Year Understory Vegetation Dynamics in Mature Douglas-Fir Forests,2017,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,70
67107,http://hdl.handle.net/1957/59859,"Viriato Maia Ferreira Pestana, Ana Catarina","Multi-Criteria Risk Mapping Using Lean Tools for the Architecture, Engineering, and Construction Industry",2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,47
67098,http://hdl.handle.net/1957/59868,"Nefcy, Erick J.",Models and Modeling in Capstone Physical and Virtual Laboratory Projects,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemical Engineering,10
67143,http://hdl.handle.net/1957/59878,"Recksiedler, Claudia",Young Adultsâ€™ Personal Goal Appraisals over the Great Recession Years : A Case Study of Germany,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Human Development and Family Studies,35
67141,http://hdl.handle.net/1957/59881,"Biederman, Moriah",Robotic Machining Fundamentals for Casting Defect Removal,2017,-1,Master's,Master of Science (M.S.) in Robotics,8
67139,http://hdl.handle.net/1957/59903,"Lostra, Mackenzie M. W.",Seismic Performance of Square Reinforced Concrete Columns Retrofitted with Titanium Alloy Bars,2017,-1,Master's,Master of Science (M.S.) in Civil Engineering,29
67157,http://hdl.handle.net/1957/59905,"Sapkota, Birat",Source Parametrization of Earthquakes along Juan de Fuca Transform Boundaries,2017,-1,Master's,"Master of Science (M.S.) in Ocean, Earth, and Atmospheric Sciences",31
67209,http://hdl.handle.net/1957/59957,"Pant, Suman",Examining Nepalâ€™s Community Forestry to Understand Opportunities and Barriers to Successful Collective Action,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Public Policy,7
67241,http://hdl.handle.net/1957/59976,"Klein, Matthew L.",Seasonal Occurrence and Abundance of Insect Pests and Natural Enemies in the Columbia Basin,2017,-1,Master's,Master of Science (M.S.) in Crop Science,8
66427,http://hdl.handle.net/1957/59368,"Rowley, Erik R.",Genomic Resource Development for European Hazelnut (Corylus avellana L.),2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Molecular and Cellular Biology,128
66563,http://hdl.handle.net/1957/59409,"Zhang, Fan",Introducing the Concept of Foundational Attributes and Project Metabolism to Assess Construction Project Similarity,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Civil Engineering,74
66537,http://hdl.handle.net/1957/59358,"Tachella, Ramsey",Design and Development of a Salticid Inspired Jumping Robot,2017,-1,Master's,Master of Science (M.S.) in Robotics,87
66409,http://hdl.handle.net/1957/59399,"Marks-Fife, Chad A.","Estimation of Population Age Structure, Detection Probability, and Density of Red Tree Voles in Oregon",2017,-1,Master's,Master of Science (M.S.) in Wildlife Science,46
66637,http://hdl.handle.net/1957/59459,"Rose, Kelly Kathleen",Signatures in the Subsurface - Big & Small Data Approaches for the Spatio-Temporal Analysis of Geologic Properties & Uncertainty Reduction,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Geology,33
66634,http://hdl.handle.net/1957/59471,"Bougataya, Youssef",Static and Wave Equation Analyses and Development of Region-specific Resistance Factors for Driven Piles,2017,-1,Master's,Master of Science (M.S.) in Civil Engineering,7
66636,http://hdl.handle.net/1957/59472,"Guerrero, Eduardo Francisco",Quaternary Landscape Evolution and the Surface Expression of Plume-Lithosphere Interactions in the Greater Yellowstone Area,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Geology,9
66648,http://hdl.handle.net/1957/59484,"Jones, Katherine E. (Katherine Elizabeth)",Spatio-Temporal Patterns of Tree Establishment in the M1 Meadow of the H.J. Andrews Experimental Forest,2017,-1,Master's,Master of Science (M.S.) in Geography,103
66682,http://hdl.handle.net/1957/59560,"Tomlin, Kathyleen M.",The Impact of Focusing on Self-Compassion Skills Training on the Frequency of Change Talk and Client Satisfaction Among Opioid-Dependent Young Adults,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Counseling,78
66772,http://hdl.handle.net/1957/59598,"Hartman, Grace M.",Do Family Risk Classes Predict Attrition in Parent Child Interaction Therapy?,2017,-1,Master's,Master of Science (M.S.) in Human Development and Family Studies,57
66419,http://hdl.handle.net/1957/59559,"Villalba, Alex Aleman",Putting Coyolxauhqui Back Together : Queer Nepantleras Rewriting Latinx Memory,2017,-1,Master's,"Master of Arts (M.A.) in Women, Gender and Sexuality Studies",94
66777,http://hdl.handle.net/1957/59594,"Predosa, Robert",Lasers in the Sky : Distributed Temperature Sensing and a Micro-Meteorological Approach to Quantifying Evapotranspiration,2017,-1,Master's,Master of Science (M.S.) in Water Resource Engineering,12
66872,http://hdl.handle.net/1957/59715,"Nalven, Sarah G.",Decoding DOM Degradation with Metatranscriptomics : How Do Sunlight and Microbial Communities Interact to Degrade Dissolved Organic Matter in Arctic Freshwaters?,2017,-1,Master's,"Master of Science (M.S.) in Ocean, Earth, and Atmospheric Sciences",13
66896,http://hdl.handle.net/1957/59743,"Schubach, Kelsey M.",Impacts of Stocking Density on Development and Puberty Attainment of Replacement Beef Heifers,2017,-1,Master's,Master of Science (M.S.) in Animal Science,53
66945,http://hdl.handle.net/1957/59746,"Snyder, Wesley M.","Public Proof : Science Communication, Weak Theory, and the Nonrational",2017,-1,Master's,Master of Arts (M.A.) in English,86
66953,http://hdl.handle.net/1957/59758,"Tidwell, Lane G.",New Applications for Passive Samplers : In-situ Flux and Risk Assessment of Legacy and Emerging Contaminants,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Toxicology,35
66963,http://hdl.handle.net/1957/59769,"Monday, Jessica Marie",No Letters from Heaven,2017,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,10
66978,http://hdl.handle.net/1957/59804,"Von Hoene, Brittany",Reasons You Left the Border State,2017,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,6
66985,http://hdl.handle.net/1957/59813,"Mohekar, Pallavi, 1985-","Brown Marmorated Stink Bug (BMSB), Halyomorpha halys Taint in Wine : Impact on Wine Sensory, Effect of Wine-processing and Management Techniques",2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Food Science and Technology,38
66998,http://hdl.handle.net/1957/59817,"Wu, Zhenhua",Development of Methods for Stereoselective Carbon-Carbon Bond Formation,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemistry,36
67092,http://hdl.handle.net/1957/59838,"Adem, Nadia",Jamming Attack Resiliency and Performance Analysis of Cognitive Radio Communication Networks,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Electrical and Computer Engineering,7
67097,http://hdl.handle.net/1957/59854,"Smith, Courtney C. (Courtney Catherine)",Treatment and Characterization of Valvular Pulmonic Stenosis and Coronary Artery Anatomy in English Bulldogs and French Bulldogs,2017,-1,Master's,Master of Science (M.S.) in Veterinary Science,19
67074,http://hdl.handle.net/1957/59864,"Tian, Yichuan",Channel Estimation in TDD Massive MIMO Systems with Subsampled Data at BS,2017,-1,Master's,Master of Science (M.S.) in Electrical and Computer Engineering,46
67131,http://hdl.handle.net/1957/59879,"Blake, Grant C.",Scaling analysis of the Direct Reactor Auxiliary Cooling System for Gas-cooled Fast Reactors during a Depressurized Loss of Forced Convection Event,2017,-1,Master's,Master of Science (M.S.) in Nuclear Engineering,45
67155,http://hdl.handle.net/1957/59887,"Lu, Dabao Sun",Genome Organization in the Ectomycorrhizal Truffle Rhizopogon vesiculosus,2017,-1,Master's,Master of Science (M.S.) in Botany and Plant Pathology,74
67148,http://hdl.handle.net/1957/59891,"Daniels, Mitchell Alan",Experimental Classification of Intralaminar Matrix Compression Damage Propagation in Carbon Fiber Reinforced Polymers,2017,-1,Master's,Master of Science (M.S.) in Mechanical Engineering,56
67186,http://hdl.handle.net/1957/59929,"Zhang, Yi",Power Efficient Architectures for High Accuracy Analog-to-Digital Converters,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Electrical and Computer Engineering,7
66425,http://hdl.handle.net/1957/59357,"Huynh, Sandra",Understanding Visitor Motivations for Attending Fee-based Animal Encounter Programs,2017,-1,Master's,Master of Science (M.S.) in Marine Resource Management,72
66567,http://hdl.handle.net/1957/59404,"Liu, Jiang",Identifying the Parameters for Wheat Pollen Electroporation Transformation,2017,-1,Master's,Master of Science (M.S.) in Crop Science,44
66501,http://hdl.handle.net/1957/59427,"Shir Mohammadi, Meisam",Developing Design Model for Cellulose Nanocomposites,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Wood Science,14
66561,http://hdl.handle.net/1957/59441,"Byrd, Janette",Serving Amid Institutional Camouflage : The Invisibility of School Food Service Workers,2017,-1,Master's,Master of Arts (M.A.) in Applied Anthropology,75
66522,http://hdl.handle.net/1957/59449,"Rodman, Henry",Forest Soils and Topography : Decoding the Influence of Physical Site Characteristics on Soil Water and Forest Productivity in Oregon's Coast Ranges,2017,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,16
66539,http://hdl.handle.net/1957/59455,"Hernandez Chapar, Judith W.",Leveraging the Power of Institutional Agents for Students of Color : Understanding the Factors Which Influence Engagement at Community Colleges,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Education,12
66590,http://hdl.handle.net/1957/59465,"Green, Amanda Sophie",Tastes of Sovereignty : An Ethnography of SÃ¡mi Food Movements in Arctic Sweden,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Applied Anthropology,149
66598,http://hdl.handle.net/1957/59467,"Curtis, Jessica R.",Special Nuclear Material Analysis Using Temporal Gamma-Ray Spectroscopy and Machine Learning Methods,2017,-1,Master's,Master of Science (M.S.) in Radiation Health Physics,88
66846,http://hdl.handle.net/1957/59701,"Harrington, Erin R. (Erin Rose)","A Comparative Study of Foraging Behavior and Disturbance Regimes in Urban Versus Agricultural Habitats used by Cackling Geese Wintering in the Willamette Valley, Oregon",2017,-1,Master's,Master of Science (M.S.) in Wildlife Sciences,32
66626,http://hdl.handle.net/1957/59545,"Marie, Michelle",Lived Experiences of â€œBeautifulâ€ù Women : A Postmodern Feminist Exploration of Beauty Discourse and Identity,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Design and Human Environment,52
66657,http://hdl.handle.net/1957/59529,"Erickstad, Karen M.","Assessing Soil Salinity from Produced Water Spills with Electromagnetic Induction : A Case Study on Cropland in Bottineau County, North Dakota",2017,-1,Master's,Master of Science (M.S.) in Environmental Sciences,6
66820,http://hdl.handle.net/1957/59677,"Haviland, Samantha L.",The Relationship Between Immigrant Status and Secondary and Postsecondary Attainment in Secondary Students,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Counseling,46
66655,http://hdl.handle.net/1957/59555,"St. Clair, Tyler L.",Designing An Effective Approach to Science Teacher Educator Professional Development : Lessons from the Science Education Faculty Academy,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Science Education,97
66588,http://hdl.handle.net/1957/59653,"Klarr, Tyler D.","Assessment of Barrier Heights between ZrCuAlNi Amorphous Metal and SiOâ‚‚, Alâ‚‚Oâ‚ƒ, HfOâ‚‚, and ZrOâ‚‚ using Internal Photoemission Spectroscopy",2017,-1,Master's,Master of Science (M.S.) in Electrical and Computer Engineering,11
66722,http://hdl.handle.net/1957/59581,"De Caro Carella, Chiara","Effect of Intravenous Tiletamine-zolazepam for Induction of General Anesthesia Prior to and during Maintenance with Isoflurane on Cardiorespiratory Parameters and Acid-base Status in Healthy Dogs : A Comparison with Alfaxalone, Ketamine-diazepam, and Propofol",2017,-1,Master's,Master of Science (M.S.) in Veterinary Science,8
66789,http://hdl.handle.net/1957/59652,"AlAnazi, Sultan (Sultan Abdulaziz)",Joint Resource Scheduling and Peak Power Shaving for Cloud Data Centers with Distributed Uninterruptible Power Supply,2017,-1,Master's,Master of Science (M.S.) in Computer Science,15
66843,http://hdl.handle.net/1957/59670,"Xun, Sun",Stereospecific Synthesis of Stereotriad Motifs and Alkenes Using Enantioenriched spÂ_-Hybridized Carbenoids,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Chemistry,38
66957,http://hdl.handle.net/1957/59759,"James, Addison",Information Criterion for Nonparametric Model-Assisted Survey Estimators,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Statistics,33
66981,http://hdl.handle.net/1957/59770,"Anderson, Jason (Jason Christian)",An Evaluation of the Random-Parameter and Latent Class Methods for Heavy Vehicle Injury Severity and Crash Rate Analysis : An Idaho Case Study by Roadway Classification,2017,-1,Master's,Master of Science (M.S.) in Civil Engineering,18
66976,http://hdl.handle.net/1957/59772,"Pawlowski, Jill K.",Examining the Promotion of Out of School Physical Activity During Physical Education,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Kinesiology,52
66970,http://hdl.handle.net/1957/59775,"Hagerty, Christina H.",Dynamics of Zymoseptoria tritici Fungicide Resistance in the Willamette Valley of Oregon,2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Botany and Plant Pathology,65
66973,http://hdl.handle.net/1957/59777,"Brignon, William R.","Linking Moral Obligations, Assumption-based Research, and Structured Decision Making to Inform Bull Trout Recovery",2017,-1,Doctoral,Doctor of Philosophy (Ph. D.) in Fisheries Science,39
66991,http://hdl.handle.net/1957/59805,"Evans, Joshua",A Long Dream of Swimming in the Sea,2017,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,6
67020,http://hdl.handle.net/1957/59806,"Kite, Joslyn",Pretty White Body,2017,-1,Master's,Master of Fine Arts (M.F.A.) in Creative Writing,9
67043,http://hdl.handle.net/1957/59807,"Hussain, Syed Baqir",Evaluation of seismic response directional combination rules for existing plan irregular reinforced concrete buildings,2017,-1,Master's,Master of Science (M.S.) in Civil Engineering,9
66987,http://hdl.handle.net/1957/59811,"Kirchner, Theresa","Spatial Association of Humpback Whales (Megaptera novaeangliae) and their Prey in the Southern Gulf of Maine, USA",2017,-1,Master's,Master of Science (M.S.) in Wildlife Science,28
67011,http://hdl.handle.net/1957/59814,"Mosbrucker, Ariel M.",Copper Speciation in Wastewater-Impacted Surface Waters,2017,-1,Master's,Master of Science (M.S.) in Environmental Engineering,42
67063,http://hdl.handle.net/1957/59836,"Mittal, Pranjal",Benchmarking Linux Containers and Virtual Machines,2017,-1,Master's,Master of Science (M.S.) in Computer Science,63
67142,http://hdl.handle.net/1957/59876,"Milaj, Kristina",Assessment of Environmental Impacts of Wood Substitution in Commercial Construction,2017,-1,Master's,Master of Science (M.S.) in Wood Science,11
67090,http://hdl.handle.net/1957/59882,"Hoe, Michael",Multi-temporal LiDAR Analysis of Landscape Fire Effects in Southwestern Oregon,2017,-1,Master's,Master of Science (M.S.) in Sustainable Forest Management,35
67140,http://hdl.handle.net/1957/59883,"Schrlau, Jill E.",Transformation of Phenanthrene by Mycobacterium sp. ELW1 and the Formation of Toxic Metabolites,2017,-1,Master's,Master of Science (M.S.) in Environmental Engineering,437
67151,http://hdl.handle.net/1957/59884,"Vavra, Eric",Application of Titanium Alloy Bars for Strengthening Reinforced Concrete Bridge Girders in Flexure,2017,-1,Master's,Master of Science (M.S.) in Civil Engineering,21
67135,http://hdl.handle.net/1957/59889,"Brier, Julie A.",Identifying Threshold Values of Accelerometer-Determined Moderate-to-Vigorous Physical Activity that Correspond to Self-Reported Compliance to the 2008 Physical Activity Guidelines for Americans : National Health and Nutrition Examination Survey 2003-2006,2017,-1,Master's,Master of Science (M.S.) in Exercise and Sport Science,43
